ID,num,time,centlat,centlon,area,core_area_km2,max_pr_mmhr,vol_rain_km3hr,precip_area_km2,mean_cape,mean_crh,mean_crh_mid,mean_mu,mean_md
23,0,2000-05-01 01:00:00,11.468819,90.607679,18915100000.0,4940.31104,69.29779,544043.6895744,18915.151872,-100.0,-100.0,-100.0,-100.0,100.0
24,0,2000-05-01 01:00:00,10.955768,8.017736,20670480000.0,5236.777983999999,80.279724,568946.0588544,20670.539775999998,-100.0,-100.0,-100.0,-100.0,100.0
25,0,2000-05-01 01:00:00,7.873466,70.89062,49807470000.0,13794.318336,88.62273,1560331.7342208,49807.60576,-100.0,-100.0,-100.0,-100.0,100.0
26,0,2000-05-01 01:00:00,2.241716,33.376846,10822170000.0,2277.241856,62.508247,263394.45964799996,10822.20032,-100.0,-100.0,-100.0,-100.0,100.0
27,0,2000-05-01 01:00:00,2.325624,35.474302,9176411000.0,1584.32384,52.687973,209472.5431296,9176.436736,-100.0,-100.0,-100.0,-100.0,100.0
28,0,2000-05-01 01:00:00,7.22854,65.362767,12523870000.0,2867.7713919999997,66.311386,321565.37978879997,12523.902976,-100.0,-100.0,-100.0,-100.0,100.0
29,0,2000-05-01 01:00:00,2.573943,270.274529,6924519000.0,1195.0042879999999,28.506477,146085.0720768,6924.537856,-100.0,-100.0,-100.0,-100.0,100.0
30,0,2000-05-01 01:00:00,18.639017,37.594765,10852090000.0,2102.356352,41.077255,241135.4456064,10852.1216,-100.0,-100.0,-100.0,-100.0,100.0
31,0,2000-05-01 01:00:00,1.831876,237.633536,24448080000.0,5365.517824,87.307205,658463.588352,24448.151552,-100.0,-100.0,-100.0,-100.0,100.0
32,0,2000-05-01 01:00:00,19.54731,205.400316,20567510000.0,6790.798336,90.0268,762901.1288064,20567.568384,-100.0,-100.0,-100.0,-100.0,100.0
33,0,2000-05-01 01:00:00,3.721269,277.494291,49096150000.0,6878.960639999999,41.67581,960838.5134591999,49096.286208,-100.0,-100.0,-100.0,-100.0,100.0
34,0,2000-05-01 01:00:00,5.203316,211.528796,19966510000.0,4123.350015999999,72.25618,516456.6183936,19966.568447999998,-100.0,-100.0,-100.0,-100.0,100.0
35,0,2000-05-01 01:00:00,7.541465,339.085272,21161820000.0,3687.314176,61.771896,466493.63005439995,21161.8816,-100.0,-100.0,-100.0,-100.0,100.0
36,0,2000-05-01 01:00:00,19.852975,35.321021,1499476000.0,489.362016,39.835266,45467.3645568,1499.4800639999999,-100.0,-100.0,-100.0,-100.0,100.0
37,0,2000-05-01 01:00:00,3.586035,356.570612,28140700000.0,7795.908608,75.10451,901815.0617087999,28140.781568,-100.0,-100.0,-100.0,-100.0,100.0
38,0,2000-05-01 01:00:00,17.342296,91.494141,16509180000.0,2906.759168,40.204704,356130.717696,16509.230079999998,-100.0,-100.0,-100.0,-100.0,100.0
