track_id, year, month, day, hour, i, lon, lat, slp, wind
3, 2000, 5, 3, 12, 5096374, 74.674374, 12.172229, 9.692700e+04, 4.645272e+01
3, 2000, 5, 3, 18, 17911404, 74.680372, 12.407429, 9.598023e+04, 5.193383e+01
3, 2000, 5, 4, 0, 17911244, 74.670588, 12.572036, 9.514943e+04, 5.553978e+01
3, 2000, 5, 4, 6, 25737841, 74.576835, 12.736298, 9.374271e+04, 6.250181e+01
3, 2000, 5, 4, 12, 25737744, 74.332005, 13.017525, 9.291970e+04, 6.621745e+01
3, 2000, 5, 4, 18, 17910900, 74.111492, 13.157645, 9.241047e+04, 6.756592e+01
3, 2000, 5, 5, 0, 2437815, 73.782282, 13.438505, 9.266771e+04, 6.445116e+01
3, 2000, 5, 5, 6, 12795614, 73.245328, 13.836221, 9.331398e+04, 6.611887e+01
3, 2000, 5, 5, 12, 4012717, 72.468857, 14.209727, 9.329412e+04, 6.283160e+01
3, 2000, 5, 5, 18, 25737287, 71.705351, 14.560563, 9.351842e+04, 6.350924e+01
3, 2000, 5, 6, 0, 12791871, 70.861969, 15.148767, 9.310188e+04, 6.378991e+01
3, 2000, 5, 6, 6, 2435635, 70.017166, 15.692123, 9.320959e+04, 6.169879e+01
3, 2000, 5, 6, 12, 7047484, 69.147277, 16.428543, 9.255959e+04, 6.586383e+01
3, 2000, 5, 6, 18, 17903326, 68.304697, 17.121212, 9.258662e+04, 6.613857e+01
3, 2000, 5, 7, 0, 23909685, 67.475022, 17.696751, 9.297284e+04, 6.778556e+01
3, 2000, 5, 7, 6, 14923654, 66.744745, 18.345718, 9.336009e+04, 6.332775e+01
3, 2000, 5, 7, 12, 4786010, 66.180865, 18.899197, 9.397838e+04, 6.240253e+01
3, 2000, 5, 7, 18, 10284223, 65.587910, 19.355089, 9.553404e+04, 5.308247e+01
3, 2000, 5, 8, 0, 1850376, 65.088769, 19.543538, 9.641227e+04, 4.554242e+01
3, 2000, 5, 8, 6, 6471073, 64.507470, 19.874922, 9.745779e+04, 4.674108e+01
3, 2000, 5, 8, 12, 25396714, 63.728049, 20.054875, 9.812512e+04, 3.643307e+01
3, 2000, 5, 8, 18, 10279837, 62.750176, 20.082401, 9.873160e+04, 3.310118e+01
3, 2000, 5, 9, 0, 27102356, 61.939242, 20.111881, 9.896770e+04, 2.839487e+01
3, 2000, 5, 9, 6, 20888758, 61.380598, 20.292073, 9.913723e+04, 2.922279e+01
3, 2000, 5, 9, 12, 14921538, 61.158969, 20.771575, 9.922795e+04, 4.003683e+01
3, 2000, 5, 9, 18, 24267108, 60.810454, 21.321031, 9.998588e+04, 2.385011e+01
3, 2000, 5, 10, 0, 27873774, 59.953383, 21.711894, 9.997141e+04, 2.058709e+01
3, 2000, 5, 10, 6, 27873724, 60.136567, 22.081519, 1.001940e+05, 2.153209e+01
3, 2000, 5, 10, 12, 14919630, 60.689069, 22.898839, 9.937914e+04, 3.027408e+01
3, 2000, 5, 10, 18, 27100066, 60.875011, 23.317700, 1.001141e+05, 3.273772e+01
4, 2000, 5, 1, 0, 27623760, 339.957049, 16.979132, 9.770259e+04, 3.520472e+01
4, 2000, 5, 1, 6, 17558665, 339.397088, 17.416102, 9.687948e+04, 4.360353e+01
4, 2000, 5, 1, 12, 6931416, 338.784439, 17.919105, 9.633795e+04, 4.503804e+01
4, 2000, 5, 1, 18, 25668008, 337.975440, 18.397619, 9.639105e+04, 4.551451e+01
